时间,店名,产品,个数
2022/7/16,蜀大侠郫都蜀都万达店（直营店）,自然馋贡菜5kg,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,八奇牛麻辣牛肉1.2kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,大侠贡菜肉滑1kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,爆爆滑黑虎虾滑500g*20,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,八奇牛嫩牛肉1.2kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,爆爆滑大颗粒虾滑1kg*12(鲜美来),1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,自然馋麻辣排骨1.2kg*8,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,海霸王虾味饺100g*30,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,原切大侠雪花肥牛20kg,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,自然馋严选千层肚1kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,火箭鱿鱼2.5kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,自然馋贡菜5kg,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,模拟蟹柳500g*20,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,单冻龙虾尾4.5kg(约550颗),1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,爆爆滑虾枣1kg,2
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,自然馋手工糍粑280g*20,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,自然馋千丝黄喉1kg*10,1
2022/7/20,蜀大侠郫都蜀都万达店（直营店）,蜀大侠定制包装底料750g*22(外卖升级版),4
2022/7/21,蜀大侠郫都蜀都万达店（直营店）,厨师中帽,3
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,八奇牛嫩牛肉1.2kg*10,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,爆爆滑黑虎虾滑500g*20,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,爆爆滑大颗粒虾滑1kg*12(鲜美来),1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,爆爆滑虾枣1kg,12
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,爆爆滑海鸭蛋虾滑160g*36(鲜美来),1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,八奇牛麻辣牛肉1.2kg*10,2
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,洋风椰蓉抹茶大福500g*10,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋麻辣排骨1.2kg*8,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋大刀腰片(金标)500g*20,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,海霸王虾味饺100g*30,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋贡菜5kg,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋*美好川味小酥肉1kg*10,2
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,大侠贡菜肉滑1kg*10,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,千喜鹤猪脑花(96个),1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,深海小海带海带苗10kg,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋葱香猪舌1kg*10,1
2022/7/24,蜀大侠郫都蜀都万达店（直营店）,自然馋黑鱼片500g*20,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,泉润脱骨鸭掌2kg*6,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,爆爆滑黑虎虾滑500g*20,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,八奇牛蓝标肥牛3.575*7,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,卤肥肠1kg*10,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,自然馋麻辣小郡肝1kg*12(蓝标),1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,自然馋严选千层肚1kg*10,2
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,原切大侠雪花肥牛20kg,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,自然馋黑鱼片500g*20,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,水牛脆毛肚2.5kg*4,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,洋风椰蓉抹茶大福500g*10,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,模拟蟹柳500g*20,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,八奇牛青花椒味火锅牛排1kg*12,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,液氮龙须笋500g*30,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,峰仔白色恋人330g*14,1
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,自然馋手工糍粑280g*20,2
2022/7/22,蜀大侠郫都蜀都万达店（直营店）,调味飞鱼籽1kg*10,2
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,蜀大侠定制沙漏(12分钟),32
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,爆爆滑大颗粒虾滑1kg*12(鲜美来),1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,八奇牛麻辣牛肉1.2kg*10,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,自然馋贡菜5kg,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,模拟蟹柳500g*20,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,卤肥肠1kg*10,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,自然馋手工糍粑280g*20,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,自然馋严选千层肚1kg*10,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,自然馋黑鱼片500g*20,1
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,自然馋*美好川味小酥肉1kg*10,2
2022/7/18,蜀大侠郫都蜀都万达店（直营店）,水牛脆毛肚2.5kg*4,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,爆爆滑黑虎虾滑500g*20,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,虾美人马面鱼7kg(100g-200g/条）,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,自然馋*美好川味小酥肉1kg*10,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,八奇牛嫩牛肉1.2kg*10,2
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,自然馋麻辣排骨1.2kg*8,2
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,模拟蟹柳500g*20,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,自然馋大刀腰片(金标)500g*20,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,洋风椰蓉抹茶大福500g*10,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,自然馋手工糍粑280g*20,1
2022/7/26,蜀大侠郫都蜀都万达店（直营店）,自然馋严选千层肚1kg*10,1
2022/7/13,蜀大侠四川阿坝小金县店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),10
2022/7/13,蜀大侠四川阿坝小金县店,蜀大侠牛油火锅底料1.4kg*14(锅中锅流通版),13
2022/7/13,蜀大侠四川阿坝小金县店,蜀大侠食用植物调和油65ml*200,12
2022/7/13,蜀大侠四川阿坝小金县店,自然馋手工糍粑280g*20,2
2022/7/13,蜀大侠四川阿坝小金县店,自然馋严选千层肚1kg*10,1
2022/7/20,蜀大侠四川阿坝小金县店,探川鸭肠腌制调味料2.5kg,1
2022/7/20,蜀大侠四川阿坝小金县店,自然馋麻辣小郡肝1kg*12(蓝标),1
2022/7/20,蜀大侠四川阿坝小金县店,自然馋火锅午餐肉罐头(绿标)340g*24,3
2022/7/20,蜀大侠四川阿坝小金县店,泉润脱骨鸭掌2kg*6,1
2022/7/20,蜀大侠四川阿坝小金县店,自然馋严选千层肚1kg*10,5
2022/7/20,蜀大侠四川阿坝小金县店,八奇牛麻辣牛肉1.2kg*10,1
2022/7/20,蜀大侠四川阿坝小金县店,蜀大侠复合调味粉100g*90,4
2022/7/20,蜀大侠四川阿坝小金县店,千喜鹤猪脑花(96个),1
2022/7/20,蜀大侠四川阿坝小金县店,滑蛋和牛北极雪3.572kg*7,1
2022/7/20,蜀大侠四川阿坝小金县店,自然馋手工糍粑280g*20,3
2022/7/20,蜀大侠四川阿坝小金县店,蜀大侠火锅伴侣牛油100g*120,2
2022/7/20,蜀大侠四川阿坝小金县店,自然馋牛奶鸭血300g*20,3
2022/7/20,蜀大侠四川阿坝小金县店,探川毛肚腌制调味料2.5kg,2
2022/7/20,蜀大侠四川阿坝小金县店,青鲜大颗粒虾滑500g*20,2
2022/7/27,蜀大侠四川阿坝小金县店,蜀大侠番茄汤膏200g*50,4
2022/7/27,蜀大侠四川阿坝小金县店,青鲜大颗粒虾滑500g*20,3
2022/7/27,蜀大侠四川阿坝小金县店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),20
2022/7/27,蜀大侠四川阿坝小金县店,八奇牛麻辣牛肉1.2kg*10,2
2022/7/27,蜀大侠四川阿坝小金县店,八奇牛嫩牛肉1.2kg*10,1
2022/7/23,蜀大侠四川甘孜康定新城广场店,自然馋火锅川粉180g*50,5
2022/7/23,蜀大侠四川甘孜康定新城广场店,天味中式香肠85g*50,4
2022/7/23,蜀大侠四川甘孜康定新城广场店,自然馋黑土猪火锅午餐肉340g*24,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠复合调味粉100g*90,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,干辣椒-红太阳12.5kg,1
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠牛油火锅底料1.4kg*14(锅中锅流通版),25
2022/7/23,蜀大侠四川甘孜康定新城广场店,自然馋牛奶鸭血300g*20,10
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠番茄汤膏300g*34,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠复合调味粉120g*75,3
2022/7/23,蜀大侠四川甘孜康定新城广场店,笋胡子泉水笋片1kg*10,5
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),25
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠牛油火锅底料1.9kg*10（大红锅升级版2.0）,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠复合调味粉40g*225,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠食用植物调和油65ml*200,10
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠菌汤膏100g*100,2
2022/7/23,蜀大侠四川甘孜康定新城广场店,蜀大侠辣椒面2.5kg*6,1
2022/7/22,蜀大侠四川甘孜康定新城广场店,八奇牛麻辣牛肉1.2kg*10,4
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋麻辣排骨1.2kg*8,3
2022/7/22,蜀大侠四川甘孜康定新城广场店,八奇牛蓝标肥牛3.575*7,1
2022/7/22,蜀大侠四川甘孜康定新城广场店,模拟蟹柳500g*20,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋麻辣小郡肝1kg*12(蓝标),2
2022/7/22,蜀大侠四川甘孜康定新城广场店,大侠贡菜肉滑1kg*10,2
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋*美好川味小酥肉1kg*10,10
2022/7/22,蜀大侠四川甘孜康定新城广场店,捞品荟高钙羔羊肉砖(3.575kg*7),1
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋大刀腰片(金标)500g*20,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,八奇牛嫩牛肉1.2kg*10,3
2022/7/22,蜀大侠四川甘孜康定新城广场店,爆爆滑大颗粒虾滑1kg*12,3
2022/7/22,蜀大侠四川甘孜康定新城广场店,生扣鸭肠(液氮速冻)400g*24,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋贡菜5kg,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋手工糍粑280g*20,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,自然馋虎皮鸡爪(五香味)1kg*10,5
2022/7/22,蜀大侠四川甘孜康定新城广场店,火锅虾仁蛋饺120g*24,2
2022/7/22,蜀大侠四川甘孜康定新城广场店,爆爆滑海鸭蛋虾滑160g*36,3
2022/7/12,蜀大侠四川凉山盐源县店,滑蛋和牛北极雪3.572kg*7,1
2022/7/12,蜀大侠四川凉山盐源县店,八奇牛麻辣牛肉1.2kg*10,2
2022/7/16,蜀大侠四川凉山盐源县店,蜀大侠复合调味粉100g*90,3
2022/7/16,蜀大侠四川凉山盐源县店,干辣椒-红太阳12.5kg,1
2022/7/16,蜀大侠四川凉山盐源县店,蜀大侠番茄汤膏300g*34,2
2022/7/16,蜀大侠四川凉山盐源县店,干辣椒-满天星12kg,1
2022/7/16,蜀大侠四川凉山盐源县店,蜀大侠侠客打锅牛油80*108,3
2022/7/16,蜀大侠四川凉山盐源县店,蜀大侠牛油火锅底料1.4kg*14(锅中锅流通版),15
2022/7/16,蜀大侠四川凉山盐源县店,蜀大侠菌汤膏100g*100,2
2022/7/16,蜀大侠四川凉山盐源县店,花椒15kg,1
2022/7/14,蜀大侠四川凉山盐源县店,火锅虾仁蛋饺120g*24,4
2022/7/14,蜀大侠四川凉山盐源县店,蜀大侠食用植物调和油65ml*200,10
2022/7/25,蜀大侠四川凉山盐源县店,蜀大侠菌汤膏100g*100,2
2022/7/25,蜀大侠四川凉山盐源县店,八奇牛嫩牛肉1.2kg*10,2
2022/7/25,蜀大侠四川凉山盐源县店,蜀大侠牛油火锅底料1.4kg*14(锅中锅流通版),20
2022/7/25,蜀大侠四川凉山盐源县店,蜀大侠复合调味粉100g*90,3
2022/7/25,蜀大侠四川凉山盐源县店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),8
2022/7/25,蜀大侠四川凉山盐源县店,蜀大侠番茄汤膏300g*34,2
2022/7/25,蜀大侠四川凉山盐源县店,滑蛋和牛北极雪3.572kg*7,1
2022/7/22,蜀大侠四川凉山盐源县店,探川鸭肠腌制调味料2.5kg,1
2022/7/22,蜀大侠四川凉山盐源县店,自然馋麻辣排骨1.2kg*8,1
2022/7/22,蜀大侠四川凉山盐源县店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),5
2022/7/22,蜀大侠四川凉山盐源县店,探川毛肚腌制调味料2.5kg,1
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠火锅伴侣牛油100g*120,2
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠复合调味粉60g*150,1
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠侠客打锅牛油50g*132,1
2022/7/12,蜀大侠四川彭州航利广场店,爆爆滑大颗粒虾滑1kg*12(鲜美来),2
2022/7/12,蜀大侠四川彭州航利广场店,自然馋严选千层肚1kg*10,5
2022/7/12,蜀大侠四川彭州航利广场店,自然馋大刀腰片(蓝标)500g*20,2
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠番茄汤膏200g*50(漫味龙),2
2022/7/12,蜀大侠四川彭州航利广场店,自然馋牛奶鸭血300g*20,5
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),12
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠复合调味粉120g*75,3
2022/7/12,蜀大侠四川彭州航利广场店,自然馋火锅午餐肉罐头(绿标)340g*24,2
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠菌汤膏125g*80,1
2022/7/12,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料900g*20(太极锅流通版),6
2022/7/12,蜀大侠四川彭州航利广场店,探川毛肚腌制调味料2.5kg,1
2022/7/12,蜀大侠四川彭州航利广场店,探川鸭肠腌制调味料2.5kg,1
2022/7/17,蜀大侠四川彭州航利广场店,蜀大侠食用植物调和油65ml*200,10
2022/7/24,蜀大侠四川彭州航利广场店,捞品荟高钙羔羊肉砖(3.575kg*7),2
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠火锅伴侣牛油100g*120,1
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),6
2022/7/24,蜀大侠四川彭州航利广场店,八奇牛蓝标肥牛3.575*7,2
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠菌汤膏125g*80,1
2022/7/24,蜀大侠四川彭州航利广场店,滑蛋和牛北极雪3.572kg*7,1
2022/7/24,蜀大侠四川彭州航利广场店,自然馋手工糍粑280g*20,2
2022/7/24,蜀大侠四川彭州航利广场店,自然馋*美好川味小酥肉1kg*10,4
2022/7/24,蜀大侠四川彭州航利广场店,八奇牛麻辣牛肉1.2kg*10,3
2022/7/24,蜀大侠四川彭州航利广场店,千喜鹤猪脑花(96个),1
2022/7/24,蜀大侠四川彭州航利广场店,自然馋火锅午餐肉罐头(绿标)340g*24,1
2022/7/24,蜀大侠四川彭州航利广场店,自然馋麻辣小郡肝1kg*12(蓝标),1
2022/7/24,蜀大侠四川彭州航利广场店,爆爆滑海鸭蛋虾滑160g*36(鲜美来),2
2022/7/24,蜀大侠四川彭州航利广场店,自然馋牛奶鸭血300g*20,5
2022/7/24,蜀大侠四川彭州航利广场店,自然馋大刀腰片(金标)500g*20,2
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠辣椒面2.5kg*6,1
2022/7/24,蜀大侠四川彭州航利广场店,自然馋严选千层肚1kg*10,1
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠复合调味粉120g*75,2
2022/7/24,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料900g*20(太极锅流通版),4
2022/7/24,蜀大侠四川彭州航利广场店,八奇牛嫩牛肉1.2kg*10,2
2022/7/16,蜀大侠四川彭州航利广场店,八奇牛蓝标肥牛3.575*7,1
2022/7/16,蜀大侠四川彭州航利广场店,爆爆滑海鸭蛋虾滑160g*36(鲜美来),2
2022/7/16,蜀大侠四川彭州航利广场店,八奇牛青花椒味火锅牛排1kg*12,2
2022/7/16,蜀大侠四川彭州航利广场店,自然馋牛奶鸭血300g*20,8
2022/7/16,蜀大侠四川彭州航利广场店,捞品荟高钙羔羊肉砖(3.575kg*7),2
2022/7/16,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料900g*20(太极锅流通版),5
2022/7/16,蜀大侠四川彭州航利广场店,天味中式香肠85g*50,1
2022/7/16,蜀大侠四川彭州航利广场店,蜀大侠牛油火锅底料1.75kg*10(大红锅流通版),12
2022/7/16,蜀大侠四川彭州航利广场店,冷冻鲜榨椰奶1kg,5
2022/7/16,蜀大侠四川彭州航利广场店,自然馋麻辣排骨1.2kg*8,3
2022/7/16,蜀大侠四川彭州航利广场店,笋胡子泉水笋片1kg*10,3
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠火锅伴侣牛油100g*120,5
2022/7/24,蜀大侠四川邛崃文南店,密胺展架23cm*20cm,10
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠牛油火锅底料1.9kg*10（大红锅升级版2.0）,200
2022/7/24,蜀大侠四川邛崃文南店,爆爆滑虾肉卷1kg*10,1
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠复合调味粉120g*75,16
2022/7/24,蜀大侠四川邛崃文南店,干辣椒-红太阳12.5kg,3
2022/7/24,蜀大侠四川邛崃文南店,琵琶牛肉盘(3.0),10
2022/7/24,蜀大侠四川邛崃文南店,干辣椒-满天星12kg,3
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠侠客打锅牛油80*108,6
2022/7/24,蜀大侠四川邛崃文南店,自然馋火锅川粉180g*50,8
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠复合调味粉60g*150,3
2022/7/24,蜀大侠四川邛崃文南店,小吃专用糯米粉610g*30,2
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠复合调味粉100g*90,6
2022/7/24,蜀大侠四川邛崃文南店,自然馋黑土猪火锅午餐肉340g*24,5
2022/7/24,蜀大侠四川邛崃文南店,纤多多绿翠笋500g*20,10
2022/7/24,蜀大侠四川邛崃文南店,蜀大侠辣椒面2.5kg*6,2
2022/7/24,蜀大侠四川邛崃文南店,花千骨专用红油,1
2022/7/25,蜀大侠四川邛崃文南店,蜀大侠菌汤膏100g*100,8
2022/7/25,蜀大侠四川邛崃文南店,蜀大侠番茄汤膏200g*50,9
2022/5/16,蜀大侠桐梓林店（直营店）,洋风椰蓉抹茶大福500g*10,1
2022/5/16,蜀大侠桐梓林店（直营店）,模拟蟹柳500g*20,1
2022/5/20,蜀大侠桐梓林店（直营店）,自然馋麻辣小郡肝1kg*12(蓝标),1
2022/5/20,蜀大侠桐梓林店（直营店）,八奇牛嫩牛肉1.2kg*10,2
2022/5/20,蜀大侠桐梓林店（直营店）,自然馋大刀腰片(蓝标)500g*20,1
2022/5/20,蜀大侠桐梓林店（直营店）,自然馋黑鱼片500g*20,1
2022/5/17,蜀大侠桐梓林店（直营店）,寒天晶球1kg,2
2022/5/17,蜀大侠桐梓林店（直营店）,巴西神果(红牛)1kg,2
2022/5/17,蜀大侠桐梓林店（直营店）,300ml玻璃瓶-60个,1
2022/5/17,蜀大侠桐梓林店（直营店）,浦元家冷冻青提汁饮料1kg,2
2022/5/17,蜀大侠桐梓林店（直营店）,300ml玻璃瓶包装杯贴200张,1
2022/5/17,蜀大侠桐梓林店（直营店）,茉莉柠檬茶酱1.2kg,2
2022/5/20,蜀大侠桐梓林店（直营店）,自然馋土豆宽粉180g*50,3
2022/5/20,蜀大侠桐梓林店（直营店）,自然馋火锅川粉180g*50,3
2022/5/21,蜀大侠桐梓林店（直营店）,自然馋*美好川味小酥肉1kg*10,2
2022/5/21,蜀大侠桐梓林店（直营店）,八奇牛开心五香麻辣牛肉粒1.2kg*10,1
2022/5/21,蜀大侠桐梓林店（直营店）,深海小海带海带苗10kg,1
2022/5/21,蜀大侠桐梓林店（直营店）,爆爆滑大颗粒虾滑1kg*12(鲜美来),2
2022/5/19,蜀大侠桐梓林店（直营店）,自然馋手工糍粑280g*20,2
